ORDER_or_GROUP,FAMILY,GENUS,SPECIES,Sex,stage_found,alive,concatcomments,nest_id,Ascosphaera_screened,ASCO_ID,Ascosphaera,wt_mg,Hotel_Type,Hole_Diameter,Replicate,Cell_Position,Study,Country,State,County,Town,lat,lon,last_update,number_of_specimens,id,pcr_asco,Collected_From,species_switch_in_nest,pantrap_site,Location_Code,Landscape.Type
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;137;;;,137,1,,NA,39.4,wood,8,3,5,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1450,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;137;;;,137,1,,NA,36.2,wood,8,3,4,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1451,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;137;;;,137,1,,NA,34.8,wood,8,3,3,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1452,1,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;137;;;,137,1,,NA,40.7,wood,8,3,2,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1453,1,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;137;;;,137,1,,NA,37.3,wood,8,3,1,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1454,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF;138;;;,138,1,,NA,68.7,wood,8,1,7,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43558,1,1455,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,female,adult,yes,JF; lethargic?;138;;,138,1,,NA,47.2,wood,8,1,6,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43558,1,1456,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,JM;138;;;,138,1,,NA,53.7,wood,8,1,5,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43558,1,1457,0,Trap Nest,,n,MMD,D
,,,.,,,,dead bee parts; dust;138;;,138,1,,NA,NA,wood,8,1,4,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43185,1,1458,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,started chewing @ cocoon; manually extracted; JM;138;,138,NA,,NA,34.4,wood,8,1,3,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43558,1,1459,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,chewed and emerged out of own cocoon! JM video;138;;;,138,NA,,NA,39.8,wood,8,1,2,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43558,1,1460,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,cornifrons,male,adult,yes,chewed and emerged out of own cocoon! JM video;138;;;,138,NA,,NA,42.1,wood,8,1,1,Osmia across Virginia,USA,Md.,Montgomery,Bethesda,38.9582,-77.0981,43558,1,1461,0,Trap Nest,,n,MMD,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,NA,,NA,49.7,wood,6,2,9,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1472,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,1,,NA,40.4,wood,6,2,8,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1473,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,,pupa,no,pupal cadaver;140;;;,140,1,,NA,33.3,wood,6,2,7,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1474,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,1,,NA,48.2,wood,6,2,6,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1475,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,,,no,pollen mass;140;;;,140,NA,,NA,NA,wood,6,2,5,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1476,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,1,,NA,50.6,wood,6,2,4,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43185,1,1477,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,1,,NA,52.1,wood,6,2,3,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1478,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,1,,NA,48.2,wood,6,2,2,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1479,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;140;;;,140,1,,NA,49,wood,6,2,1,Osmia across Virginia,USA,Va.,Arlington,Arlington,38.8984,-77.1012,43558,1,1480,0,Trap Nest,,n,NRM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,.,,,;141;;;,141,1,,NA,NA,wood,6,2,19,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1481,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;141;;;,141,NA,,NA,27.5,wood,6,2,18,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1482,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;141;;;,141,1,,A. naganensis,25.6,wood,6,2,17,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1483,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,NA,27.5,wood,6,2,16,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1484,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica; lethargic;141;;;,141,1,,A. naganensis,34,wood,6,2,15,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1485,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica; lethargic;141;;;,141,1,,A. naganensis,37.8,wood,6,2,14,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1486,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica; lethargic;141;;;,141,1,,NA,32.9,wood,6,2,13,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1487,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica; lethargic;141;;;,141,1,,A. naganensis,29.9,wood,6,2,12,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1488,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;141;;;,141,1,,NA,33.9,wood,6,2,11,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1489,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;141;;;,141,1,,NA,28.7,wood,6,2,10,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1490,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;141;;;,141,1,,NA,28.4,wood,6,2,9,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1491,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,A. naganensis,22,wood,6,2,8,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1492,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,NA,19.5,wood,6,2,7,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1493,0,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,A. naganensis,20.9,wood,6,2,6,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1494,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,A. naganensis,21.9,wood,6,2,5,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1495,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,A. naganensis,21.1,wood,6,2,4,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1496,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,NA,19.5,wood,6,2,3,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1497,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,A. naganensis,19.8,wood,6,2,2,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1498,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,male O. georgica ;141;;;,141,1,,A. naganensis,19.8,wood,6,2,1,Osmia across Virginia,USA,Va.,Montgomery,Blacksburg,37.2404,-80.4053,43558,1,1499,1,Trap Nest,,n,LER,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,NA,50.3,wood,6,1,8,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1500,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,NA,48,wood,6,1,7,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1501,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,NA,,NA,54.1,wood,6,1,6,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1502,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,NA,50.7,wood,6,1,5,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1503,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,NA,49.4,wood,6,1,4,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1504,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,NA,59.6,wood,6,1,3,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1505,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,NA,51.4,wood,6,1,2,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1506,0,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;142;;;,142,1,,A. celerrima,48.5,wood,6,1,1,Osmia across Virginia,USA,Va.,Fairfax,GreatFalls,39.004,-77.2959,43558,1,1507,1,Trap Nest,,n,YWM,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,female BOB;143;;;,143,1,,NA,NA,wood,6,0,8,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1508,0,Trap Nest,,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,female BOB;143;;;,143,1,,NA,NA,wood,6,0,7,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1509,0,Trap Nest,,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,female,adult,yes,BOB female;143;;;,143,1,,NA,64.1,wood,6,0,6,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1510,0,Trap Nest,,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,.,adult,yes,;143;;;,143,NA,,NA,NA,wood,6,0,5,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1511,0,Trap Nest,,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,male BOB;143;;;,143,1,,NA,NA,wood,6,0,4,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1512,0,Trap Nest,,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;143;;;,143,1,,NA,44.6,wood,6,0,3,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1513,0,Trap Nest,,n,WTW,D
,,,lignaria,.,adult,yes,chrysididae wasp;143;;;,143,1,,NA,NA,wood,6,0,2,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1514,0,Trap Nest,,n,WTW,D
Hymenoptera-Apiformes,Megachilidae,Osmia,lignaria,male,adult,yes,BOB male;143;;;,143,1,,NA,54.7,wood,6,0,1,Osmia across Virginia,USA,, ,Winchester,39.191,-78.165,43558,1,1515,0,Trap Nest,,n,WTW,D
,,,.,,,,;144;;;,144,NA,,NA,NA,wood,8,2,13,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43189,1,1516,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;144;;;,144,NA,,NA,75.6,wood,8,2,12,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1517,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM; usurp?;144;;;,144,1,,NA,79.9,wood,8,2,11,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1518,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;144;;;,144,1,,NA,95.9,wood,8,2,10,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1519,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF;144;;;,144,1,,NA,74.9,wood,8,2,9,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1520,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,86.1,wood,8,2,8,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1521,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,87.5,wood,8,2,7,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1522,1,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,53.5,wood,8,2,6,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1523,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,59.7,wood,8,2,5,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1524,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,female,adult,yes,JF lethargic;144;;;,144,1,,NA,90.5,wood,8,2,4,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1525,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,57.6,wood,8,2,3,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1526,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,47.9,wood,8,2,2,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1527,0,Trap Nest,,n,GBE,D
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;144;;;,144,1,,NA,56,wood,8,2,1,Osmia across Virginia,USA,Va.,Loudon,Leesburg,39.1244,-77.5401,43558,1,1528,0,Trap Nest,,n,GBE,D
,,,.,,,no,fungal pollen detritus;145;;;,145,NA,,NA,NA,wood,6,3,6,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1529,0,Trap Nest,,y,IOO,D
,,,.,,,no,fungal pollen detritus;145;;;,145,NA,,NA,NA,wood,6,3,5,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1530,0,Trap Nest,,y,IOO,D
,,,.,,,no,fungal pollen detritus;145;;;,145,NA,,NA,NA,wood,6,3,4,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1531,0,Trap Nest,,y,IOO,D
,,,.,,,no,fungal pollen detritus;145;;;,145,NA,,NA,NA,wood,6,3,3,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1532,0,Trap Nest,,y,IOO,D
,,,.,,,no,fungal pollen detritus;145;;;,145,1,,A. subglobosa,NA,wood,6,3,2,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1533,1,Trap Nest,,y,IOO,D
,,,.,,,no,fungal pollen detritus;145;;;,145,NA,,NA,NA,wood,6,3,1,Osmia across Virginia,USA,Va.,Henry,Bassett,36.749562,-79.961918,43447,1,1534,0,Trap Nest,,y,IOO,D
,,,.,,adult,yes,already sampled - female o. georgica;146;;;,146,NA,,NA,NA,wood,6,2,20,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43447,1,1535,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;146;;;,146,NA,,NA,28.2,wood,6,2,19,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1536,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;146;;;,146,1,,NA,27.9,wood,6,2,18,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1537,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,no,female o. georgica cadaver;146;;;,146,1,,A. naganensis,6.5,wood,6,2,17,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1538,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;146;;;,146,1,,A. naganensis,32.4,wood,6,2,16,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1539,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;146;;;,146,1,,A. naganensis,43.1,wood,6,2,15,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1540,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;146;;;,146,1,,A. naganensis,36.6,wood,6,2,14,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1541,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,female o. georgica;146;;;,146,1,,A. naganensis,35.2,wood,6,2,13,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1542,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,female,adult,yes,O. georgica female;146;;;,146,1,,A. naganensis,32.5,wood,6,2,12,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1543,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,already sampled - male O. georgica;146;;;,146,NA,,NA,NA,wood,6,2,11,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1544,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,NA,17.8,wood,6,2,10,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1545,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,NA,18.3,wood,6,2,9,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1546,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,A. naganensis,21.6,wood,6,2,8,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1547,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,NA,20.5,wood,6,2,7,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1548,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,NA,16.2,wood,6,2,6,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1549,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,NA,20.5,wood,6,2,5,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1550,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,A. naganensis,18.2,wood,6,2,4,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1551,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,,,no,pollen mass;146;;;,146,NA,,NA,NA,wood,6,2,3,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1552,0,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,A. naganensis,21.8,wood,6,2,2,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1553,1,Trap Nest,,y,CMC,N
Hymenoptera-Apiformes,Megachilidae,Osmia,georgica,male,adult,yes,O. georgica male; leaf pulp partition;146;;;,146,1,,A. naganensis,22.7,wood,6,2,1,Osmia across Virginia,USA,Va.,Albemarle,Charlottesville,38.156987,-78.437576,43558,1,1554,1,Trap Nest,,y,CMC,N
,,,.,,,,detritus; extra sample;149;;,149,NA,,NA,NA,wood,6,3,11,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43198,1,1569,0,Trap Nest,,n,IIF,N
,,,.,,,,detritus; extra sample;149;;,149,NA,,NA,NA,wood,6,3,10,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43198,1,1570,0,Trap Nest,,n,IIF,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,JM cadaver;149;;;,149,1,,NA,15.3,wood,6,3,9,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43558,1,1571,0,Trap Nest,,n,IIF,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,already sampled (JM);149;;;,149,NA,,NA,NA,wood,6,3,8,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43198,1,1572,0,Trap Nest,,n,IIF,N
,,,.,,,,detritus; extra sample;149;;,149,NA,,NA,NA,wood,6,3,7,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43198,1,1573,0,Trap Nest,,n,IIF,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,JM cadaver; extra sample;149;;,149,1,,NA,6,wood,6,3,6,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43558,1,1574,0,Trap Nest,,n,IIF,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,no,JM cadaver; extra sample;149;;,149,1,,NA,13.4,wood,6,3,5,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43558,1,1575,0,Trap Nest,,n,IIF,N
Hymenoptera-Apiformes,Megachilidae,Osmia,taurus,male,adult,yes,JM;149;;;,149,1,,A. naganensis,13.9,wood,6,3,4,Osmia across Virginia,USA,Va.,Madison,Madison,38.3712,-78.2244,43558,1,1576,1,Trap Nest,,n,IIF,N
