station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,wind_speed_ms,tmpc,sky_oktas
UNV,2024-04-24 03:15:00,-77.85,40.85,378.0,54.5,38.0,53.57,230.0,12.0,0.0,29.82,,10.0,16.0,SCT,SCT,,,5500.0,6500.0,,,,,,,,,,54.5,KUNV 240715Z AUTO 23012G16KT 10SM SCT055 SCT065 13/03 A2982 RMK AO2 T01250034,,6.173328,12.5,4
UNV,2024-04-24 03:35:00,-77.85,40.85,378.0,54.0,38.3,55.2,250.0,6.0,0.0,29.82,,10.0,,SCT,BKN,,,4900.0,5500.0,,,,,,,,,,54.0,KUNV 240735Z AUTO 25006KT 10SM SCT049 BKN055 12/04 A2982 RMK AO2 T01230035,,3.086664,12.222222222222221,6
UNV,2024-04-24 03:55:00,-77.85,40.85,378.0,53.0,38.3,57.26,240.0,8.0,0.0,29.83,,10.0,,SCT,SCT,,,4700.0,5500.0,,,,,,,,,,53.0,KUNV 240755Z AUTO 24008KT 10SM SCT047 SCT055 12/04 A2983 RMK AO2 T01160035,,4.115552,11.666666666666666,4
UNV,2024-04-24 04:15:00,-77.85,40.85,378.0,52.7,40.0,61.87,250.0,9.0,0.0,29.83,,10.0,,SCT,SCT,BKN,,1100.0,2300.0,3900.0,,-RA,,,,,,,52.7,KUNV 240815Z AUTO 25009KT 10SM -RA SCT011 SCT023 BKN039 12/05 A2983 RMK AO2 T01150045,,4.629996,11.500000000000002,6
UNV,2024-04-24 04:35:00,-77.85,40.85,378.0,53.0,41.0,63.61,280.0,6.0,0.0,29.84,,10.0,,SCT,SCT,BKN,,900.0,1500.0,3700.0,,RA,,,,,,,53.0,KUNV 240835Z AUTO 28006KT 10SM RA SCT009 SCT015 BKN037 12/05 A2984 RMK AO2 T01170051,,3.086664,11.666666666666666,6
UNV,2024-04-24 04:55:00,-77.85,40.85,378.0,51.0,43.5,75.4,250.0,12.0,0.0,29.85,,10.0,,SCT,BKN,OVC,,1000.0,1500.0,3600.0,,-RA,,,,,,,51.0,KUNV 240855Z AUTO 25012KT 10SM -RA SCT010 BKN015 OVC036 11/06 A2985 RMK AO2 T01060064,,6.173328,10.555555555555555,8
UNV,2024-04-24 05:15:00,-77.85,40.85,378.0,51.0,43.7,75.98,250.0,8.0,0.0,29.84,,10.0,,SCT,SCT,BKN,,1200.0,2000.0,3400.0,,,,,,,,,51.0,KUNV 240915Z AUTO 25008KT 10SM SCT012 SCT020 BKN034 11/07 A2984 RMK AO2 T01050065,,4.115552,10.555555555555555,6
UNV,2024-04-24 05:35:00,-77.85,40.85,378.0,51.0,43.3,74.82,260.0,8.0,0.0,29.84,,10.0,,SCT,SCT,,,3700.0,6500.0,,,,,,,,,,51.0,KUNV 240935Z AUTO 26008KT 10SM SCT037 SCT065 11/06 A2984 RMK AO2 T01050063,,4.115552,10.555555555555555,4
UNV,2024-04-24 05:53:00,-77.85,40.85,378.0,51.8,42.8,71.26,280.0,8.0,0.0,29.84,,10.0,,SCT,,,,3900.0,,,,,,,,,,,51.8,KUNV 240953Z 28008KT 10SM SCT039 11/06 A2984,,4.115552,10.999999999999998,4
UNV,2024-04-24 06:53:00,-77.85,40.85,378.0,50.0,42.8,76.18,280.0,10.0,0.0,29.86,,10.0,,SCT,SCT,,,3500.0,4500.0,,,,,,,,,,50.0,KUNV 241053Z 28010KT 10SM SCT035 SCT045 10/06 A2986,,5.14444,10.0,4
UNV,2024-04-24 07:53:00,-77.85,40.85,378.0,51.8,42.8,71.26,200.0,5.0,0.0,29.88,,10.0,,SCT,,,,3800.0,,,,,,,,,,,51.8,KUNV 241153Z 20005KT 10SM SCT038 11/06 A2988,,2.57222,10.999999999999998,4
UNV,2024-04-24 08:53:00,-77.85,40.85,378.0,51.8,42.8,71.26,270.0,5.0,0.0,29.89,,10.0,,BKN,BKN,,,3000.0,4500.0,,,,,,,,,,51.8,KUNV 241253Z 27005KT 10SM BKN030 BKN045 11/06 A2989,,2.57222,10.999999999999998,6
UNV,2024-04-24 09:53:00,-77.85,40.85,378.0,53.6,41.0,62.23,330.0,5.0,0.0,29.89,,10.0,,BKN,BKN,,,2800.0,3700.0,,,,,,,,,,53.6,KUNV 241353Z 33005KT 10SM BKN028 BKN037 12/05 A2989,,2.57222,12.0,6
UNV,2024-04-24 10:05:00,-77.85,40.85,378.0,50.0,42.8,76.18,280.0,9.0,0.0,29.91,,,,BKN,BKN,,,1400.0,2900.0,,,-RA,,,,,,,50.0,KUNV 241405Z 28009KT 7 SM -RA BKN014 BKN029 10/06 A2991 RMK VIS SE THRU SW 2 1/2,,4.629996,10.0,6
UNV,2024-04-24 10:53:00,-77.85,40.85,378.0,50.0,46.4,87.37,240.0,8.0,0.0,29.92,,10.0,,SCT,SCT,,,1000.0,3900.0,,,VCSH,,,,,,,50.0,KUNV 241453Z 24008KT 10SM VCSH SCT010 SCT039 10/08 A2992,,4.115552,10.0,4
UNV,2024-04-24 11:53:00,-77.85,40.85,378.0,53.6,44.6,71.45,300.0,4.0,0.0,29.94,,10.0,,SCT,SCT,BKN,,800.0,2000.0,2500.0,,VCSH,,,,,,,53.6,KUNV 241553Z 30004KT 10SM VCSH SCT008 SCT020 BKN025 12/07 A2994,,2.057776,12.0,6
UNV,2024-04-24 12:53:00,-77.85,40.85,378.0,57.2,42.8,58.52,290.0,12.0,0.0,29.95,,10.0,18.0,SCT,BKN,,,3400.0,3900.0,,,VCSH,,,,,,,57.2,KUNV 241653Z 29012G18KT 10SM VCSH SCT034 BKN039 14/06 A2995,,6.173328,14.000000000000002,6
UNV,2024-04-24 13:53:00,-77.85,40.85,378.0,60.8,42.8,51.45,300.0,10.0,0.0,29.95,,10.0,15.0,BKN,,,,3600.0,,,,-RA,,,,,,,60.8,KUNV 241753Z 30010G15KT 10SM -RA BKN036 16/06 A2995,,5.14444,16.0,6
UNV,2024-04-24 14:53:00,-77.85,40.85,378.0,60.8,44.6,55.12,280.0,13.0,0.0,29.96,,10.0,18.0,BKN,,,,4500.0,,,,,,,,,,,60.8,KUNV 241853Z 28013G18KT 10SM BKN045 16/07 A2996,,6.687772,16.0,6
UNV,2024-04-24 15:53:00,-77.85,40.85,378.0,60.8,37.4,41.71,330.0,13.0,0.0,29.97,,10.0,19.0,BKN,BKN,,,4500.0,5000.0,,,,,,,,,,60.8,KUNV 241953Z 33013G19KT 10SM BKN045 BKN050 16/03 A2997,,6.687772,16.0,6
UNV,2024-04-24 16:53:00,-77.85,40.85,378.0,59.0,37.4,44.47,300.0,14.0,0.0,29.98,,10.0,19.0,BKN,BKN,,,4000.0,4500.0,,,,,,,,,,59.0,KUNV 242053Z 30014G19KT 10SM BKN040 BKN045 15/03 A2998,,7.202216,15.0,6
UNV,2024-04-24 17:53:00,-77.85,40.85,378.0,59.0,37.4,44.47,330.0,7.0,0.0,30.01,,10.0,15.0,BKN,BKN,,,4000.0,4500.0,,,,,,,,,,59.0,KUNV 242153Z 33007G15KT 10SM BKN040 BKN045 15/03 A3001,,3.601108,15.0,6
UNV,2024-04-24 18:53:00,-77.85,40.85,378.0,57.2,37.4,47.44,320.0,10.0,0.0,30.03,,10.0,,BKN,BKN,,,4800.0,6000.0,,,,,,,,,,57.2,KUNV 242253Z 32010KT 10SM BKN048 BKN060 14/03 A3003,,5.14444,14.000000000000002,6
UNV,2024-04-24 19:53:00,-77.85,40.85,378.0,55.4,39.2,54.34,330.0,10.0,0.0,30.06,,10.0,17.0,BKN,BKN,,,4000.0,5000.0,,,,,,,,,,55.4,KUNV 242353Z 33010G17KT 10SM BKN040 BKN050 13/04 A3006,,5.14444,13.0,6
UNV,2024-04-24 20:53:00,-77.85,40.85,378.0,51.8,37.4,57.77,330.0,10.0,0.0,30.1,,10.0,,SCT,SCT,,,4000.0,5000.0,,,,,,,,,,51.8,KUNV 250053Z 33010KT 10SM SCT040 SCT050 11/03 A3010,,5.14444,10.999999999999998,4
UNV,2024-04-24 21:53:00,-77.85,40.85,378.0,48.2,39.2,70.88,330.0,6.0,0.0,30.13,,10.0,,SCT,SCT,,,2800.0,4000.0,,,,,,,,,,45.04,KUNV 250153Z 33006KT 270V360 10SM SCT028 SCT040 09/04 A3013,,3.086664,9.000000000000002,4
UNV,2024-04-24 22:15:00,-77.85,40.85,378.0,48.6,38.3,67.41,330.0,5.0,0.0,30.14,,10.0,,SCT,,,,3000.0,,,,,,,,,,,46.11,KUNV 250215Z AUTO 33005KT 10SM SCT030 09/04 A3014 RMK AO2 T00920035,,2.57222,9.222222222222221,4
UNV,2024-04-24 22:35:00,-77.85,40.85,378.0,48.7,38.3,67.16,340.0,4.0,0.0,30.14,,10.0,,BKN,BKN,,,3400.0,4200.0,,,,,,,,,,46.92,KUNV 250235Z AUTO 34004KT 10SM BKN034 BKN042 09/04 A3014 RMK AO2 T00930035,,2.057776,9.277777777777779,6
UNV,2024-04-24 22:55:00,-77.85,40.85,378.0,47.3,39.2,73.31,40.0,8.0,0.0,30.15,,10.0,,SCT,OVC,,,2500.0,3200.0,,,,,,,,,,42.96,KUNV 250255Z AUTO 04008KT 10SM SCT025 OVC032 09/04 A3015 RMK AO2 T00850040,,4.115552,8.499999999999998,8
UNV,2024-04-24 23:15:00,-77.85,40.85,378.0,46.4,38.7,74.38,50.0,7.0,0.0,30.15,,10.0,,BKN,BKN,BKN,,2500.0,3200.0,4300.0,,,,,,,,,42.33,KUNV 250315Z AUTO 05007KT 10SM BKN025 BKN032 BKN043 08/04 A3015 RMK AO2 T00800037,,3.601108,8.0,6
UNV,2024-04-24 23:35:00,-77.85,40.85,378.0,45.5,38.0,74.87,50.0,4.0,0.0,30.16,,10.0,8.0,OVC,,,,2100.0,,,,,,,,,,,43.18,KUNV 250335Z AUTO 05004G08KT 10SM OVC021 08/03 A3016 RMK AO2 T00750034,,2.057776,7.5,8
UNV,2024-04-24 23:55:00,-77.85,40.85,378.0,44.8,36.5,72.48,40.0,8.0,0.0,30.17,,10.0,,OVC,,,,2100.0,,,,,,,,,,,39.88,KUNV 250355Z AUTO 04008KT 10SM OVC021 07/03 A3017 RMK AO2 T00710025,,4.115552,7.11111111111111,8
UNV,2024-04-25 00:15:00,-77.85,40.85,378.0,44.4,35.6,71.02,0.0,0.0,0.0,30.17,,10.0,,BKN,OVC,,,2100.0,2900.0,,,,,,,,,,44.4,KUNV 250415Z AUTO 00000KT 10SM BKN021 OVC029 07/02 A3017 RMK AO2 T00690020,,0.0,6.888888888888888,8
UNV,2024-04-25 00:35:00,-77.85,40.85,378.0,44.0,35.0,70.42,40.0,9.0,0.0,30.17,,10.0,,BKN,BKN,BKN,,2100.0,2900.0,3400.0,,,,,,,,,38.44,KUNV 250435Z AUTO 04009KT 10SM BKN021 BKN029 BKN034 07/02 A3017 RMK AO2 T00670017,,4.629996,6.666666666666667,6
UNV,2024-04-25 00:55:00,-77.85,40.85,378.0,44.0,34.7,69.58,40.0,7.0,0.0,30.18,,10.0,,BKN,BKN,BKN,,2300.0,3300.0,4200.0,,,,,,,,,39.41,KUNV 250455Z AUTO 04007KT 10SM BKN023 BKN033 BKN042 07/02 A3018 RMK AO2 T00670015,,3.601108,6.666666666666667,6
UNV,2024-04-25 01:15:00,-77.85,40.85,378.0,43.3,35.6,74.07,50.0,8.0,0.0,30.18,,10.0,,SCT,BKN,BKN,,2300.0,2900.0,4500.0,,,,,,,,,38.03,KUNV 250515Z AUTO 05008KT 10SM SCT023 BKN029 BKN045 06/02 A3018 RMK AO2 T00630020,,4.115552,6.277777777777776,6
UNV,2024-04-25 01:35:00,-77.85,40.85,378.0,42.8,35.4,74.91,50.0,7.0,0.0,30.18,,10.0,,BKN,BKN,BKN,,2100.0,3100.0,3600.0,,,,,,,,,37.94,KUNV 250535Z AUTO 05007KT 10SM BKN021 BKN031 BKN036 06/02 A3018 RMK AO2 T00600019,,3.601108,5.999999999999998,6
UNV,2024-04-25 01:55:00,-77.85,40.85,378.0,41.5,35.6,79.38,80.0,4.0,0.0,30.18,,10.0,,OVC,,,,2100.0,,,,,,,,,,,38.51,KUNV 250555Z AUTO 08004KT 10SM OVC021 05/02 A3018 RMK AO2 T00530020 10121 20053,,2.057776,5.277777777777778,8
UNV,2024-04-25 02:15:00,-77.85,40.85,378.0,41.0,34.7,78.09,60.0,8.0,0.0,30.19,,10.0,,OVC,,,,1900.0,,,,,,,,,,,35.2,KUNV 250615Z AUTO 06008KT 10SM OVC019 05/02 A3019 RMK AO2 T00500015,,4.115552,5.0,8
UNV,2024-04-25 02:35:00,-77.85,40.85,378.0,40.3,34.7,80.23,60.0,3.0,0.0,30.2,,10.0,,BKN,BKN,,,1600.0,2100.0,,,-DZ,,,,,,,38.18,KUNV 250635Z AUTO 06003KT 10SM -DZ BKN016 BKN021 05/02 A3020 RMK AO2 T00460015,,1.543332,4.61111111111111,6
UNV,2024-04-25 02:55:00,-77.85,40.85,378.0,39.6,34.0,80.18,40.0,10.0,0.0,30.2,,10.0,14.0,BKN,,,,1600.0,,,,-DZ,,,,,,,32.5,KUNV 250655Z AUTO 04010G14KT 10SM -DZ BKN016 04/01 A3020 RMK AO2 T00420012,,5.14444,4.222222222222223,6
UNV,2024-04-25 03:15:00,-77.85,40.85,378.0,39.2,31.0,72.18,50.0,10.0,0.0,30.21,,10.0,14.0,OVC,,,,1800.0,,,,,,,,,,,32.0,KUNV 250715Z AUTO 05010G14KT 10SM OVC018 04/00 A3021 RMK AO2 T00401005,,5.14444,4.000000000000002,8
UNV,2024-04-25 03:35:00,-77.85,40.85,378.0,39.2,29.0,66.54,40.0,8.0,0.0,30.22,,10.0,,OVC,,,,1800.0,,,,,,,,,,,32.98,KUNV 250735Z AUTO 04008KT 10SM OVC018 04/M02 A3022 RMK AO2 T00401016,,4.115552,4.000000000000002,8
UNV,2024-04-25 03:55:00,-77.85,40.85,378.0,39.2,27.5,62.57,0.0,0.0,0.0,30.23,,10.0,,OVC,,,,2200.0,,,,,,,,,,,39.2,KUNV 250755Z AUTO 00000KT 10SM OVC022 04/M02 A3023 RMK AO2 T00401025,,0.0,4.000000000000002,8
UNV,2024-04-25 04:15:00,-77.85,40.85,378.0,38.5,26.2,60.95,50.0,9.0,0.0,30.23,,10.0,14.0,BKN,,,,2400.0,,,,,,,,,,,31.6,KUNV 250815Z AUTO 05009G14KT 10SM BKN024 04/M03 A3023 RMK AO2 T00361032,,4.629996,3.611111111111111,6
UNV,2024-04-25 04:35:00,-77.85,40.85,378.0,38.0,25.5,60.37,0.0,0.0,0.0,30.24,,10.0,,BKN,,,,2400.0,,,,,,,,,,,38.0,KUNV 250835Z AUTO 00000KT 10SM BKN024 03/M04 A3024 RMK AO2 T00341036,,0.0,3.3333333333333335,6
UNV,2024-04-25 04:55:00,-77.85,40.85,378.0,38.0,23.7,56.01,50.0,11.0,0.0,30.24,,10.0,15.0,BKN,OVC,,,2600.0,5000.0,,,,,,,,,,30.05,KUNV 250855Z AUTO 05011G15KT 10SM BKN026 OVC050 03/M05 A3024 RMK AO2 T00331046,,5.6588840000000005,3.3333333333333335,8
UNV,2024-04-25 05:15:00,-77.85,40.85,378.0,37.4,23.0,55.68,40.0,4.0,0.0,30.26,,10.0,,SCT,OVC,,,2600.0,5000.0,,,,,,,,,,33.73,KUNV 250915Z AUTO 04004KT 10SM SCT026 OVC050 03/M05 A3026 RMK AO2 T00301049,,2.057776,2.999999999999999,8
UNV,2024-04-25 05:35:00,-77.85,40.85,378.0,37.4,23.0,55.68,40.0,9.0,0.0,30.26,,10.0,,OVC,,,,5000.0,,,,,,,,,,,30.23,KUNV 250935Z AUTO 04009KT 10SM OVC050 03/M05 A3026 RMK AO2 T00301051,,4.629996,2.999999999999999,8
UNV,2024-04-25 05:53:00,-77.85,40.85,378.0,37.4,21.2,51.61,50.0,7.0,0.0,30.26,,10.0,,OVC,,,,5000.0,,,,,,,,,,,31.36,KUNV 250953Z 05007KT 10SM OVC050 03/M06 A3026,,3.601108,2.999999999999999,8
UNV,2024-04-25 06:53:00,-77.85,40.85,378.0,37.4,23.0,55.68,50.0,7.0,0.0,30.29,,10.0,,OVC,,,,5000.0,,,,,,,,,,,31.36,KUNV 251053Z 05007KT 10SM OVC050 03/M05 A3029,,3.601108,2.999999999999999,8
UNV,2024-04-25 07:53:00,-77.85,40.85,378.0,37.4,23.0,55.68,50.0,8.0,0.0,30.31,,10.0,,SCT,,,,5000.0,,,,,,,,,,,30.76,KUNV 251153Z 05008KT 10SM SCT050 03/M05 A3031,,4.115552,2.999999999999999,4
UNV,2024-04-25 08:53:00,-77.85,40.85,378.0,39.2,21.2,48.1,70.0,5.0,0.0,30.33,,10.0,,SCT,,,,5000.0,,,,,,,,,,,34.95,KUNV 251253Z 07005KT 10SM SCT050 04/M06 A3033,,2.57222,4.000000000000002,4
UNV,2024-04-25 09:53:00,-77.85,40.85,378.0,41.0,21.2,44.85,80.0,5.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,37.08,KUNV 251353Z 08005KT 10SM CLR 05/M06 A3033,,2.57222,5.0,0
UNV,2024-04-25 10:53:00,-77.85,40.85,378.0,44.6,21.2,39.06,60.0,5.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,41.36,KUNV 251453Z 06005KT 10SM CLR 07/M06 A3033,,2.57222,7.000000000000001,0
UNV,2024-04-25 11:53:00,-77.85,40.85,378.0,48.2,21.2,34.09,40.0,5.0,0.0,30.32,,10.0,,CLR,,,,,,,,,,,,,,,45.63,KUNV 251553Z COR 04005KT 10SM CLR 09/M06 A3032,,2.57222,9.000000000000002,0
UNV,2024-04-25 12:53:00,-77.85,40.85,378.0,51.8,23.0,32.17,20.0,8.0,0.0,30.3,,10.0,,CLR,,,,,,,,,,,,,,,51.8,KUNV 251653Z 02008KT 10SM CLR 11/M05 A3030,,4.115552,10.999999999999998,0
UNV,2024-04-25 13:53:00,-77.85,40.85,378.0,53.6,24.8,32.46,10.0,3.0,0.0,30.28,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 251753Z 01003KT 10SM CLR 12/M04 A3028,,1.543332,12.0,0
UNV,2024-04-25 14:53:00,-77.85,40.85,378.0,53.6,26.6,34.98,330.0,4.0,0.0,30.27,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 251853Z 33004KT 10SM CLR 12/M03 A3027,,2.057776,12.0,0
UNV,2024-04-25 15:53:00,-77.85,40.85,378.0,55.4,26.6,32.76,,4.0,0.0,30.24,,10.0,,FEW,,,,6000.0,,,,,,,,,,,55.4,KUNV 251953Z VRB04KT 10SM FEW060 13/M03 A3024,,2.057776,13.0,2
UNV,2024-04-25 16:53:00,-77.85,40.85,378.0,55.4,28.4,35.28,,5.0,0.0,30.24,,10.0,,SCT,,,,6000.0,,,,,,,,,,,55.4,KUNV 252053Z VRB05KT 10SM SCT060 13/M02 A3024,,2.57222,13.0,4
UNV,2024-04-25 17:53:00,-77.85,40.85,378.0,55.4,23.0,28.2,,3.0,0.0,30.24,,10.0,,SCT,,,,6500.0,,,,,,,,,,,55.4,KUNV 252153Z VRB03KT 10SM SCT065 13/M05 A3024,,1.543332,13.0,4
UNV,2024-04-25 18:53:00,-77.85,40.85,378.0,55.4,23.0,28.2,0.0,0.0,0.0,30.25,,10.0,,FEW,,,,6500.0,,,,,,,,,,,55.4,KUNV 252253Z 00000KT 10SM FEW065 13/M05 A3025,,0.0,13.0,2
UNV,2024-04-25 19:53:00,-77.85,40.85,378.0,53.6,21.2,27.91,0.0,0.0,0.0,30.25,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 252353Z 00000KT 10SM CLR 12/M06 A3025,,0.0,12.0,0
UNV,2024-04-25 20:53:00,-77.85,40.85,378.0,53.6,23.0,30.11,0.0,0.0,0.0,30.26,,10.0,,CLR,,,,,,,,,,,,,,,53.6,KUNV 260053Z 00000KT 10SM CLR 12/M05 A3026,,0.0,12.0,0
UNV,2024-04-25 21:53:00,-77.85,40.85,378.0,50.0,24.8,37.08,0.0,0.0,0.0,30.27,,10.0,,CLR,,,,,,,,,,,,,,,50.0,KUNV 260153Z 00000KT 10SM CLR 10/M04 A3027,,0.0,10.0,0
UNV,2024-04-25 22:15:00,-77.85,40.85,378.0,48.0,25.5,41.13,360.0,3.0,0.0,30.28,,10.0,,CLR,,,,,,,,,,,,,,,46.98,KUNV 260215Z AUTO 36003KT 10SM CLR 09/M04 A3028 RMK AO2 T00881036,,1.543332,8.88888888888889,0
UNV,2024-04-25 22:35:00,-77.85,40.85,378.0,48.4,24.0,38.07,0.0,0.0,0.0,30.28,,10.0,,CLR,,,,,,,,,,,,,,,48.4,KUNV 260235Z AUTO 00000KT 10SM CLR 09/M04 A3028 RMK AO2 T00911044,,0.0,9.11111111111111,0
UNV,2024-04-25 22:55:00,-77.85,40.85,378.0,46.8,24.3,40.94,20.0,8.0,0.0,30.29,,10.0,,CLR,,,,,,,,,,,,,,,42.34,KUNV 260255Z AUTO 02008KT 10SM CLR 08/M04 A3029 RMK AO2 T00821043,,4.115552,8.222222222222221,0
UNV,2024-04-25 23:15:00,-77.85,40.85,378.0,47.0,22.0,36.89,30.0,5.0,0.0,30.29,,10.0,,CLR,,,,,,,,,,,,,,,44.21,KUNV 260315Z AUTO 03005KT 10SM CLR 08/M05 A3029 RMK AO2 T00841055,,2.57222,8.333333333333334,0
UNV,2024-04-25 23:35:00,-77.85,40.85,378.0,45.0,22.0,39.79,30.0,5.0,0.0,30.3,,10.0,,CLR,,,,,,,,,,,,,,,41.83,KUNV 260335Z AUTO 03005KT 10SM CLR 07/M05 A3030 RMK AO2 T00731055,,2.57222,7.222222222222222,0
UNV,2024-04-25 23:55:00,-77.85,40.85,378.0,43.0,23.0,44.8,40.0,8.0,0.0,30.3,,10.0,,CLR,,,,,,,,,,,,,,,37.66,KUNV 260355Z AUTO 04008KT 10SM CLR 06/M05 A3030 RMK AO2 T00621049,,4.115552,6.111111111111111,0
UNV,2024-04-26 00:15:00,-77.85,40.85,378.0,43.0,22.0,42.95,40.0,11.0,0.0,30.31,,10.0,,CLR,,,,,,,,,,,,,,,36.37,KUNV 260415Z AUTO 04011KT 10SM CLR 06/M05 A3031 RMK AO2 T00611055,,5.6588840000000005,6.111111111111111,0
UNV,2024-04-26 00:35:00,-77.85,40.85,378.0,43.0,20.3,39.96,40.0,9.0,0.0,30.32,,10.0,,CLR,,,,,,,,,,,,,,,37.19,KUNV 260435Z AUTO 04009KT 10SM CLR 06/M06 A3032 RMK AO2 T00621065,,4.629996,6.111111111111111,0
UNV,2024-04-26 00:55:00,-77.85,40.85,378.0,42.3,20.5,41.4,40.0,8.0,0.0,30.32,,10.0,,CLR,,,,,,,,,,,,,,,36.8,KUNV 260455Z AUTO 04008KT 10SM CLR 06/M06 A3032 RMK AO2 T00571064,,4.115552,5.7222222222222205,0
UNV,2024-04-26 01:15:00,-77.85,40.85,378.0,41.0,20.7,43.9,40.0,7.0,0.0,30.32,,10.0,,CLR,,,,,,,,,,,,,,,35.75,KUNV 260515Z AUTO 04007KT 10SM CLR 05/M06 A3032 RMK AO2 T00511063,,3.601108,5.0,0
UNV,2024-04-26 01:35:00,-77.85,40.85,378.0,41.0,20.3,43.16,20.0,4.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,37.93,KUNV 260535Z AUTO 02004KT 10SM CLR 05/M06 A3033 RMK AO2 T00491065,,2.057776,5.0,0
UNV,2024-04-26 01:55:00,-77.85,40.85,378.0,40.0,21.2,46.62,40.0,6.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,35.17,KUNV 260555Z AUTO 04006KT 10SM CLR 05/M06 A3033 RMK AO2 T00451060 10125 20045,,3.086664,4.444444444444445,0
UNV,2024-04-26 02:15:00,-77.85,40.85,378.0,39.7,20.5,45.79,0.0,0.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,39.7,KUNV 260615Z AUTO 00000KT 10SM CLR 04/M06 A3033 RMK AO2 T00431064,,0.0,4.2777777777777795,0
UNV,2024-04-26 02:35:00,-77.85,40.85,378.0,39.7,20.3,45.4,0.0,0.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,39.7,KUNV 260635Z AUTO 00000KT 10SM CLR 04/M06 A3033 RMK AO2 T00431065,,0.0,4.2777777777777795,0
UNV,2024-04-26 02:55:00,-77.85,40.85,378.0,38.5,21.0,49.01,0.0,0.0,0.0,30.33,,10.0,,CLR,,,,,,,,,,,,,,,38.5,KUNV 260655Z AUTO 00000KT 10SM CLR 04/M06 A3033 RMK AO2 T00361062,,0.0,3.611111111111111,0
UNV,2024-04-26 03:15:00,-77.85,40.85,378.0,38.0,19.4,46.69,0.0,0.0,0.0,30.34,,10.0,,CLR,,,,,,,,,,,,,,,38.0,KUNV 260715Z AUTO 00000KT 10SM CLR 03/M07 A3034 RMK AO2 T00341070,,0.0,3.3333333333333335,0
UNV,2024-04-26 03:35:00,-77.85,40.85,378.0,38.3,20.0,47.34,0.0,0.0,0.0,30.35,,10.0,,CLR,,,,,,,,,,,,,,,38.3,KUNV 260735Z AUTO 00000KT 10SM CLR 04/M07 A3035 RMK AO2 T00351066,,0.0,3.4999999999999982,0
UNV,2024-04-26 03:55:00,-77.85,40.85,378.0,37.0,21.2,52.43,40.0,4.0,0.0,30.35,,10.0,,CLR,,,,,,,,,,,,,,,33.26,KUNV 260755Z AUTO 04004KT 10SM CLR 03/M06 A3035 RMK AO2 T00281060,,2.057776,2.7777777777777777,0
UNV,2024-04-26 04:15:00,-77.85,40.85,378.0,37.4,21.0,51.17,50.0,3.0,0.0,30.36,,10.0,,CLR,,,,,,,,,,,,,,,34.86,KUNV 260815Z AUTO 05003KT 10SM CLR 03/M06 A3036 RMK AO2 T00301062,,1.543332,2.999999999999999,0
UNV,2024-04-26 04:35:00,-77.85,40.85,378.0,36.0,21.4,55.01,30.0,5.0,0.0,30.36,,10.0,,CLR,,,,,,,,,,,,,,,31.15,KUNV 260835Z AUTO 03005KT 10SM CLR 02/M06 A3036 RMK AO2 T00221059,,2.57222,2.2222222222222223,0
UNV,2024-04-26 04:55:00,-77.85,40.85,378.0,36.5,21.0,53.02,20.0,5.0,0.0,30.36,,10.0,,CLR,,,,,,,,,,,,,,,31.74,KUNV 260855Z AUTO 02005KT 10SM CLR 03/M06 A3036 RMK AO2 T00251062,,2.57222,2.5,0
UNV,2024-04-26 05:15:00,-77.85,40.85,378.0,35.8,21.0,54.51,20.0,3.0,0.0,30.37,,10.0,,CLR,,,,,,,,,,,,,,,33.03,KUNV 260915Z AUTO 02003KT 10SM CLR 02/M06 A3037 RMK AO2 T00211061,,1.543332,2.1111111111111094,0
UNV,2024-04-26 05:35:00,-77.85,40.85,378.0,35.6,20.7,54.25,40.0,4.0,0.0,30.37,,10.0,,CLR,,,,,,,,,,,,,,,31.62,KUNV 260935Z AUTO 04004KT 10SM CLR 02/M06 A3037 RMK AO2 T00201063,,2.057776,2.000000000000001,0
UNV,2024-04-26 05:53:00,-77.85,40.85,378.0,35.6,21.2,55.41,50.0,5.0,0.0,30.37,,10.0,,CLR,,,,,,,,,,,,,,,30.67,KUNV 260953Z 05005KT 10SM CLR 02/M06 A3037,,2.57222,2.000000000000001,0
UNV,2024-04-26 06:53:00,-77.85,40.85,378.0,35.6,21.2,55.41,50.0,5.0,0.0,30.38,,10.0,,CLR,,,,,,,,,,,,,,,30.67,KUNV 261053Z 05005KT 10SM CLR 02/M06 A3038,,2.57222,2.000000000000001,0
